sid,protocol,options,contents
2002420,tcp,3,1
2002421,tcp,3,1
2002422,tcp,3,1
2002423,tcp,3,1
2002424,tcp,3,1
2002429,tcp,3,1
2002430,tcp,3,1
2002431,tcp,3,1
2002434,tcp,3,1
2002436,tcp,3,1
2002438,tcp,3,1
2002439,tcp,3,1
2002440,tcp,3,1
2002441,tcp,3,1
2002443,tcp,3,1
2002444,tcp,3,1
2002446,tcp,3,1
2002447,tcp,3,1
2002448,tcp,3,1
2002450,tcp,3,1
2002451,tcp,3,1
2002453,tcp,3,1
2002454,tcp,3,1
2002455,tcp,3,1
2002457,tcp,3,1
2002458,tcp,3,1
2002459,tcp,3,1
2002462,tcp,3,1
2002463,tcp,3,1
2002464,tcp,3,1
2002465,tcp,3,1
2002466,tcp,3,1
2002467,tcp,3,1
2002468,tcp,3,1
2002469,tcp,3,1
2002470,tcp,3,1
2002471,tcp,3,1
2002472,tcp,3,1
2002473,tcp,3,1
2002474,tcp,3,1
2002475,tcp,3,1
2002477,tcp,3,1
2002483,tcp,3,1
2002484,tcp,3,1
2002485,tcp,3,1
2002486,tcp,3,2
2002487,tcp,3,1
2002488,tcp,3,1
2002489,tcp,3,1
2002490,tcp,3,1
2002495,tcp,2,0
2002496,tcp,2,0
2002497,tcp,2,0
2002498,tcp,2,0
2002499,tcp,2,0
2002500,tcp,2,0
2002501,tcp,2,0
2002502,tcp,2,0
2002503,tcp,2,0
2002504,tcp,2,0
2002505,tcp,2,0
2002506,tcp,2,0
2002507,tcp,2,0
2002508,tcp,2,0
2002509,tcp,2,0
2002514,tcp,2,0
2002515,tcp,2,0
2002516,tcp,2,0
2002519,tcp,2,0
2002521,tcp,2,0
2002523,tcp,2,0
2002524,tcp,2,0
2002525,tcp,2,0
2002526,tcp,2,0
2002704,tcp,2,0
2002528,tcp,2,0
2002530,tcp,2,0
2002531,tcp,2,0
2002532,tcp,2,0
2002534,tcp,2,0
2002535,tcp,2,0
2002537,tcp,2,0
2002538,tcp,2,0
2002539,tcp,2,0
2002541,tcp,2,0
2002542,tcp,2,0
2002543,tcp,2,0
2002544,tcp,2,0
2002546,tcp,2,0
2002547,tcp,2,0
2002548,tcp,2,0
2002549,tcp,2,0
2002550,tcp,2,0
2002551,tcp,2,0
2002552,tcp,2,0
2002553,tcp,2,0
2002554,tcp,2,0
2002555,tcp,2,0
2002556,tcp,2,0
2002557,tcp,2,0
2002558,tcp,2,0
2002559,tcp,2,0
2002561,tcp,2,0
2002567,tcp,2,0
2002568,tcp,2,0
2002569,tcp,2,0
2002570,tcp,2,0
2002571,tcp,2,0
2002572,tcp,2,0
2002573,tcp,2,0
2002574,tcp,2,0
2002575,tcp,2,0
2002576,tcp,2,0
2002577,tcp,2,0
2002578,tcp,2,0
2002579,tcp,2,0
2002580,tcp,2,0
2002581,tcp,2,0
2002582,tcp,2,0
2002583,tcp,2,0
2002584,tcp,2,0
2002585,tcp,2,0
2002586,tcp,2,0
2002587,tcp,2,0
2002588,tcp,2,0
2002589,tcp,2,0
2002594,tcp,2,0
2002595,tcp,2,0
2002596,tcp,2,0
2002599,tcp,2,0
2002601,tcp,2,0
2002603,tcp,2,0
2002604,tcp,2,0
2002605,tcp,2,0
2002606,tcp,2,0
2002608,tcp,2,0
2002609,tcp,2,0
2002611,tcp,2,0
2002612,tcp,2,0
2002613,tcp,2,0
2002615,tcp,2,0
2002616,tcp,2,0
2002618,tcp,2,0
2002619,tcp,2,0
2002620,tcp,2,0
2002622,tcp,2,0
2010952,tcp,2,0
2008664,http,5,3
2001446,http,3,1
2014284,http,4,1
2014644,tcp,4,2
2014098,tcp,24,8
2014661,http,5,2
2014725,http,3,1
2014773,http,2,1
2014774,http,2,1
2014775,http,4,2
2014776,http,5,3
2008268,http,6,4
2014800,tcp,2,1
2014794,http,9,5
2012927,http,3,1
2012928,http,3,1
2001733,http,2,1
2007641,tcp,3,0
2007640,tcp,5,0
2014246,http,23,8
2012235,tcp,4,2
2012442,tcp,4,2
2014176,http,5,2
2014177,http,3,1
2014856,http,5,2
2014858,http,5,2
2013077,http,3,1
2014885,http,3,2
2002407,tcp,2,1
2001261,tcp,6,2
2001253,tcp,6,2
2102450,tcp,6,2
2014907,http,3,1
2014908,http,3,1
2014909,http,3,1
2014921,http,6,2
2007701,udp,4,1
2007702,udp,4,1
2009032,http,3,2
2014824,http,4,1
2013550,http,10,5
2002856,http,4,2
2013520,http,3,1
2012883,http,2,1
2014973,http,9,2
2002989,http,4,3
2014888,http,6,3
2002791,tcp,3,1
2015287,udp,6,2
2015288,udp,6,2
2015289,udp,6,2
2015290,udp,6,2
2015291,udp,6,2
2015292,udp,6,2
2015293,udp,6,2
2015294,udp,6,2
2015295,udp,6,2
2015296,udp,6,2
2015297,udp,6,2
2015298,udp,6,2
2015299,udp,6,2
2015300,udp,6,2
2015301,udp,6,2
2015302,udp,6,2
2015303,udp,6,2
2015304,udp,6,2
2015305,udp,6,2
2015306,udp,6,2
2015307,udp,6,2
2015308,udp,6,2
2015309,udp,6,2
2015310,udp,6,2
2015311,udp,6,2
2015312,udp,6,2
2015313,udp,6,2
2015314,udp,6,2
2015315,udp,6,2
2015316,udp,6,2
2015317,udp,6,2
2015318,udp,6,2
2015319,udp,6,2
2015320,udp,6,2
2015321,udp,6,2
2015322,udp,6,2
2015323,udp,6,2
2015324,udp,6,2
2015325,udp,6,2
2015326,udp,6,2
2015327,udp,6,2
2015328,udp,6,2
2015329,udp,6,2
2015330,udp,6,2
2015331,udp,6,2
2015332,udp,6,2
2015333,udp,6,2
2015334,udp,6,2
2015335,udp,6,2
2015336,udp,6,2
2015337,udp,6,2
2015338,udp,6,2
2015339,udp,6,2
2015340,udp,6,2
2015341,udp,6,2
2015342,udp,6,2
2015343,udp,6,2
2015344,udp,6,2
2015345,udp,6,2
2015346,udp,6,2
2015347,udp,6,2
2015348,udp,6,2
2015349,udp,6,2
2015350,udp,6,2
2015351,udp,6,2
2015352,udp,6,2
2015353,udp,6,2
2015354,udp,6,2
2015355,udp,6,2
2015356,udp,6,2
2015357,udp,6,2
2015358,udp,6,2
2015359,udp,6,2
2015360,udp,6,2
2015361,udp,6,2
2015362,udp,6,2
2015363,udp,6,2
2015364,udp,6,2
2015365,udp,6,2
2015366,udp,6,2
2015367,udp,6,2
2015368,udp,6,2
2015369,udp,6,2
2015370,udp,6,2
2015371,udp,6,2
2015372,udp,6,2
2015373,udp,6,2
2015374,udp,6,2
2015375,udp,6,2
2015376,udp,6,2
2015377,udp,6,2
2015378,udp,6,2
2015379,udp,6,2
2015380,udp,6,2
2015381,udp,6,2
2015382,udp,6,2
2015383,udp,6,2
2015384,udp,6,2
2015385,udp,6,2
2015386,udp,6,2
2015387,udp,6,2
2015388,udp,6,2
2015389,udp,6,2
2015390,udp,6,2
2015391,udp,6,2
2015392,udp,6,2
2015393,udp,6,2
2015394,udp,6,2
2015395,udp,6,2
2015396,udp,6,2
2015397,udp,6,2
2015398,udp,6,2
2015399,udp,6,2
2015400,udp,6,2
2015401,udp,6,2
2015402,udp,6,2
2015403,udp,6,2
2015404,udp,6,2
2015405,udp,6,2
2015406,udp,6,2
2015407,udp,6,2
2015408,udp,6,2
2015409,udp,6,2
2015410,udp,6,2
2015411,udp,6,2
2015412,udp,6,2
2015457,udp,6,2
2015456,udp,6,2
2015413,udp,6,2
2015455,udp,6,2
2015414,udp,6,2
2015454,udp,6,2
2015453,udp,6,2
2015452,udp,6,2
2015415,udp,6,2
2015416,udp,6,2
2015451,udp,6,2
2015417,udp,6,2
2015418,udp,6,2
2015450,udp,6,2
2015419,udp,6,2
2015420,udp,6,2
2015449,udp,6,2
2015421,udp,6,2
2015422,udp,6,2
2015423,udp,6,2
2015448,udp,6,2
2015447,udp,6,2
2015446,udp,6,2
2015445,udp,6,2
2015424,udp,6,2
2015425,udp,6,2
2015444,udp,6,2
2015426,udp,6,2
2015427,udp,6,2
2015443,udp,6,2
2015442,udp,6,2
2015428,udp,6,2
2015441,udp,6,2
2015429,udp,6,2
2015430,udp,6,2
2015440,udp,6,2
2015431,udp,6,2
2015432,udp,6,2
2015433,udp,6,2
2015434,udp,6,2
2015439,udp,6,2
2015435,udp,6,2
2015436,udp,6,2
2015437,udp,6,2
2015438,udp,6,2
2015462,http,3,1
2015244,http,3,1
2015463,http,3,1
2003546,http,3,1
2007572,http,5,4
2015005,,5,2
2012385,http,4,3
2015087,http,3,1
2015088,http,3,1
2015089,http,3,1
2015090,http,3,1
2015091,http,3,1
2015092,http,3,1
2015094,http,3,1
2015095,http,3,1
2015096,http,3,1
2015097,http,3,1
2015098,http,3,1
2015099,http,3,1
2015100,http,3,1
2015101,http,3,1
2015102,http,3,1
2015103,http,3,1
2015104,http,3,1
2015105,http,3,1
2015106,http,3,1
2015107,http,3,1
2015108,http,3,1
2015109,http,3,1
2015110,http,3,1
2015111,http,3,1
2015112,http,3,1
2015113,http,3,1
2015114,http,3,1
2015115,http,3,1
2015116,http,3,1
2015117,http,3,1
2015118,http,3,1
2015119,http,3,1
2015120,http,3,1
2015121,http,3,1
2015122,http,3,1
2015123,http,3,1
2015124,http,3,1
2015125,http,3,1
2015126,http,3,1
2015127,http,3,1
2015128,http,3,1
2015129,http,3,1
2015130,http,3,1
2015131,http,3,1
2015132,http,3,1
2015133,http,3,1
2015134,http,3,1
2015135,http,3,1
2015136,http,3,1
2015137,http,3,1
2015138,http,3,1
2015139,http,3,1
2015140,http,3,1
2015141,http,3,1
2015142,http,3,1
2015143,http,3,1
2015144,http,3,1
2015145,http,3,1
2015146,http,3,1
2015147,http,3,1
2015148,http,3,1
2015149,http,3,1
2015150,http,3,1
2015151,http,3,1
2015152,http,3,1
2015153,http,3,1
2015154,http,3,1
2015155,http,3,1
2015156,http,3,1
2015157,http,3,1
2015158,http,3,1
2015159,http,3,1
2015160,http,3,1
2015162,http,3,1
2015163,http,3,1
2015164,http,3,1
2015165,http,3,1
2015166,http,3,1
2015167,http,3,1
2015168,http,3,1
2015169,http,3,1
2015170,http,3,1
2015171,http,3,1
2015172,http,3,1
2015173,http,3,1
2015174,http,3,1
2015175,http,3,1
2015176,http,3,1
2015177,http,3,1
2015178,http,3,1
2015179,http,3,1
2015180,http,3,1
2015181,http,3,1
2015183,http,3,1
2015184,http,3,1
2015185,http,3,1
2015186,http,3,1
2015187,http,3,1
2015188,http,3,1
2015189,http,3,1
2015190,http,3,1
2015191,http,3,1
2015192,http,3,1
2015193,http,3,1
2015194,http,3,1
2015195,http,3,1
2015196,http,3,1
2015197,http,3,1
2015198,http,3,1
2015199,http,3,1
2015200,http,3,1
2015201,http,3,1
2015202,http,3,1
2015203,http,3,1
2015204,http,3,1
2015205,http,3,1
2015206,http,3,1
2015207,http,3,1
2015208,http,3,1
2015209,http,3,1
2015210,http,3,1
2015211,http,3,1
2015212,http,3,1
2015213,http,3,1
2015214,http,3,1
2015215,http,3,1
2015216,http,3,1
2015217,http,3,1
2015218,http,3,1
2015219,http,3,1
2015220,http,3,1
2015221,http,3,1
2015222,http,3,1
2015223,http,3,1
2015224,http,3,1
2015225,http,3,1
2015226,http,3,1
2015227,http,3,1
2015228,http,3,1
2015229,http,3,1
2015230,http,3,1
2015231,http,3,1
2015232,http,3,1
2015233,http,3,1
2015234,http,3,1
2015235,http,3,1
2015236,http,3,1
2015237,http,3,1
2015238,http,3,1
2015239,http,3,1
2015240,http,3,1
2015241,http,3,1
2015242,http,3,1
2015243,http,3,1
2015245,http,3,1
2015246,http,3,1
2015247,http,3,1
2015248,http,3,1
2015249,http,3,1
2015250,http,3,1
2015251,http,3,1
2015252,http,3,1
2015253,http,3,1
2015254,http,3,1
2015255,http,3,1
2015256,http,3,1
2015257,http,3,1
2014894,http,6,2
2015182,http,3,1
2010918,http,9,3
2003064,http,5,1
2100655,tcp,2,1
2100915,http,2,1
2101061,tcp,2,1
2101058,tcp,2,1
2101069,tcp,2,1
2101132,tcp,2,1
2100304,tcp,2,1
2100559,tcp,4,1
2100558,tcp,3,1
2100291,tcp,4,1
2000934,http,10,5
2009803,http,6,5
2009814,http,5,4
2014349,tcp,3,1
2014350,tcp,3,1
2009084,http,9,5
2009083,tcp,6,3
2015043,http,2,1
2009202,http,7,5
2013906,udp,1,0
2014351,http,2,1
2013545,http,2,1
2013822,http,2,1
2015258,udp,6,2
2015461,http,3,1
2015061,http,3,1
2015062,http,3,1
2015063,http,3,1
2015064,http,3,1
2015065,http,3,1
2015066,http,3,1
2015067,http,3,1
2015068,http,3,1
2015069,http,3,1
2015070,http,3,1
2015071,http,3,1
2015072,http,3,1
2015073,http,3,1
2015074,http,3,1
2015075,http,3,1
2015076,http,3,1
2015077,http,3,1
2015078,http,3,1
2015079,http,3,1
2015080,http,3,1
2015081,http,3,1
2015082,http,3,1
2015083,http,3,1
2015084,http,3,1
2015085,http,3,1
2015086,http,3,1
2015259,udp,6,2
2015260,udp,6,2
2015261,udp,6,2
2015262,udp,6,2
2015263,udp,6,2
2015264,udp,6,2
2015265,udp,6,2
2015266,udp,6,2
2015267,udp,6,2
2015268,udp,6,2
2015269,udp,6,2
2015270,udp,6,2
2015271,udp,6,2
2015272,udp,6,2
2015273,udp,6,2
2015274,udp,6,2
2015275,udp,6,2
2015276,udp,6,2
2015277,udp,6,2
2015278,udp,6,2
2015279,udp,6,2
2015280,udp,6,2
2015281,udp,6,2
2015282,udp,6,2
2015283,udp,6,2
2015284,udp,6,2
2015285,udp,6,2
2015286,udp,6,2
2007886,http,3,1
2100110,tcp,2,1
2100290,tcp,2,1
2013219,http,3,2
2008728,http,4,3
2008736,http,8,7
2014975,http,5,1
2014976,http,3,1
2014977,http,3,1
2014974,http,9,2
2015659,http,3,1
2015660,http,4,3
2015662,http,4,3
2015670,http,4,1
2014109,tcp,11,3
2014110,tcp,12,3
2015627,tcp,10,2
2015628,tcp,10,2
2101393,tcp,2,1
2101752,tcp,2,1
2001726,http,3,2
2003638,http,2,1
2003041,tcp,5,2
2001985,tcp,3,2
2014181,http,4,3
2009454,http,5,2
2001959,tcp,2,1
2001960,tcp,2,1
2001961,tcp,4,2
2001962,tcp,4,2
2001963,tcp,2,1
2001964,tcp,4,2
2001919,tcp,2,1
2001920,tcp,2,1
2003424,http,2,0
2001966,tcp,2,1
2003118,ip,5,1
2002695,http,2,1
2001965,tcp,2,1
2001765,tcp,2,1
2001921,tcp,2,1
2001547,udp,2,1
2003117,ip,8,2
2003119,ip,7,2
2007567,http,4,3
2008083,tcp,4,2
2001415,http,2,1
2015014,http,4,1
2014669,http,5,3
2012283,http,4,3
2012282,http,4,3
2100674,tcp,2,1
2100675,tcp,2,1
2100682,tcp,2,1
2100696,tcp,3,1
2100697,tcp,3,1
2100698,tcp,3,1
2100699,tcp,2,1
2100700,tcp,3,1
2100701,tcp,2,1
2100702,tcp,3,1
2100703,tcp,3,1
2100704,tcp,2,1
2100705,tcp,2,1
2100706,tcp,2,1
2100707,tcp,2,1
2100708,tcp,3,1
2103064,tcp,4,1
2103063,tcp,5,1
2103061,tcp,3,1
2103059,tcp,13,2
2101372,http,2,1
2101002,http,2,1
2101060,http,2,1
2015661,http,3,1
2102664,tcp,3,1
2101930,tcp,4,1
2013695,http,8,5
2015710,http,9,3
2011680,http,5,2
2014058,http,7,3
2003025,http,2,1
2000045,tcp,3,2
2014968,http,7,3
2009305,http,6,4
2014796,tcp,4,1
2015729,udp,10,3
2015732,http,9,3
2003065,http,5,3
2015549,http,5,2
2015558,http,5,2
2015696,http,5,2
2015705,http,5,2
2015706,http,5,2
2015731,http,4,2
2015700,http,5,1
2015740,http,4,2
2009597,http,10,7
2015548,http,6,2
2002387,http,3,1
2007569,http,4,2
2000595,http,2,1
2014747,tcp,4,2
2015664,http,5,1
2014371,udp,7,2
2010818,udp,3,1
2014937,http,2,1
2014160,http,2,1
2015046,tcp,2,1
2015001,http,2,1
2014918,http,3,1
2014746,http,3,1
2014724,http,3,1
2014642,http,3,1
2014536,http,3,1
2014457,http,4,2
2014436,http,3,1
2014299,http,2,1
2014278,http,2,1
2014245,http,4,2
2014196,http,2,1
2014159,http,2,1
2014050,http,2,1
2015486,http,4,2
2015692,http,5,1
2015630,ip,1,0
2015509,http,2,1
2015802,http,4,2
2015804,http,3,1
2015716,http,18,5
2015817,http,2,1
2009954,tcp,2,0
2015833,http,5,3
2015699,http,5,2
2015488,http,4,2
2015871,http,4,2
2014220,http,8,3
2015872,http,13,4
2008766,tcp,10,3
2014521,http,6,2
2015525,http,4,2
2007926,http,3,1
2015932,http,5,2
2008064,http,3,1
2014460,http,7,5
2015973,http,3,2
2003182,tcp,5,4
2015759,http,5,3
2002774,http,2,1
2014753,http,7,2
2015655,http,5,2
2015656,http,5,2
2015649,http,3,2
2016024,http,2,1
2008143,http,7,6
2015797,http,4,2
2016019,http,9,6
2013866,http,5,3
2016074,http,3,2
2001508,http,4,3
2016192,http,7,3
2016075,http,7,4
2016105,udp,5,2
2012466,http,3,2
2016092,http,2,1
2016242,http,7,3
2016257,http,16,5
2016258,http,16,5
2016259,http,16,5
2016260,http,16,5
2016261,http,16,5
2016262,http,16,5
2016263,http,16,5
2016264,http,16,5
2016266,http,16,5
2016267,http,16,5
2016268,http,16,5
2001034,http,3,1
2016315,tcp,4,3
2014189,http,4,1
2002728,udp,1,0
2011992,tcp,1,0
2016391,http,7,2
2016386,http,4,3
2016387,http,4,3
2016321,http,6,2
2016385,http,4,3
2001596,tcp,3,2
2001293,http,4,2
2007748,http,6,3
2002765,http,3,2
2016522,http,4,1
2016524,http,4,1
2016525,http,4,1
2016526,http,6,2
2016131,http,3,2
2016096,http,15,7
2016548,http,5,2
2016562,http,11,4
2102726,tcp,3,1
2016265,http,16,5
2016281,http,16,5
2016561,http,14,6
2016654,http,5,2
2016663,http,4,1
2001486,http,2,1
2016563,http,6,1
2016722,http,6,1
2016724,http,7,1
2016712,http,2,1
2009826,http,6,5
2008110,tcp,2,0
2008108,tcp,2,0
2008103,tcp,3,0
2008107,udp,1,0
2016636,http,3,1
2016661,http,3,1
2016678,http,3,1
2016686,http,3,1
2016544,http,3,1
2015631,http,5,4
2016752,http,7,5
2016755,http,5,2
2015889,http,5,1
2016241,http,2,1
2016046,http,4,1
2015006,http,9,7
2015007,http,9,6
2015009,tcp,10,7
2015750,http,6,1
2015751,http,6,1
2015752,http,5,2
2016753,http,11,4
2016729,http,9,4
2016782,http,4,1
2016779,http,5,2
2013554,tcp,5,3
2013553,tcp,4,3
2013664,http,4,1
2013990,http,8,3
2014412,http,4,2
2014413,http,4,2
2013991,http,8,3
2013992,http,8,3
2014195,http,5,2
2014441,http,5,1
2014281,http,4,2
2016112,http,5,1
2016143,http,5,1
2015161,http,3,1
2015863,http,4,2
2015843,http,4,2
2015823,http,5,2
2016213,http,2,1
2015844,http,4,1
2015684,http,2,1
2015697,http,9,3
2015652,http,5,2
2015651,http,6,3
2015648,http,14,6
2015621,http,2,1
2015620,http,8,3
2015592,http,2,1
2015591,http,4,2
2015590,http,6,2
2015582,http,2,1
2015580,http,9,4
2015579,http,8,4
2015520,http,15,5
2015519,http,9,4
2015477,http,7,3
2015476,http,2,1
2015056,http,12,5
2015049,http,3,1
2015047,http,5,2
2015044,http,18,5
2015701,http,6,2
2016025,http,2,1
2015864,http,5,2
2014194,http,3,1
2016813,http,4,1
2016834,http,6,5
2009389,http,6,5
2009175,http,2,1
2016889,http,3,1
2015836,http,5,3
2016919,http,2,1
2016962,tcp,8,1
2016971,http,4,1
2016973,http,4,1
2016984,http,2,1
2012183,udp,1,1
2015725,http,6,2
2015739,,5,2
2015785,http,3,1
2015801,http,4,1
2015845,http,4,1
2015978,http,5,2
2017003,http,8,3
2015877,http,8,2
2007842,http,9,8
2003408,http,7,6
2017002,http,8,3
2016890,http,2,1
2014442,http,9,2
2014005,udp,6,2
2017107,http,4,3
2017108,http,5,2
2017109,http,5,2
2016756,http,9,3
2003575,http,2,1
2017141,http,3,1
2014236,http,8,3
2014237,http,8,3
2014235,http,8,3
2014238,http,8,3
2014301,http,8,3
2015487,http,4,2
2016229,http,5,2
2016564,http,6,2
2016723,http,7,2
2016725,http,7,2
2016848,http,3,2
2016931,http,5,2
2016972,http,5,2
2016974,http,5,2
2016554,http,4,2
2016555,http,4,2
2016556,http,4,2
2016557,http,4,2
2016720,http,5,2
2015798,http,4,1
2015796,http,4,1
2015787,http,4,1
2015933,http,4,1
2015619,http,4,1
2015803,http,4,1
2016597,http,3,2
2017198,http,4,1
2016066,http,2,1
2015475,http,3,1
2017265,http,37,11
2017164,http,33,9
2008520,tcp,4,2
2017340,http,2,1
2017341,http,4,2
2016193,http,5,1
2016064,http,4,1
2012807,http,6,3
2016140,http,2,1
2017361,tcp,5,1
2001304,http,3,2
2015680,http,4,2
2017397,http,2,1
2003471,http,7,6
2002041,http,2,1
2001400,http,3,0
2001266,http,2,1
2001295,http,3,1
2017452,http,5,1
2017456,http,6,1
2017461,http,5,2
2017481,http,2,1
2017414,tcp,4,1
2017494,http,2,1
2017495,http,2,1
2017496,http,2,1
2017508,http,3,1
2017140,http,5,2
2017076,http,6,1
2017454,http,6,1
2017416,http,7,2
2017556,http,7,1
2017593,http,6,3
2017610,http,10,5
2017614,tcp,12,0
2017612,tcp,16,1
2017630,http,5,1
2001318,tcp,2,0
2017652,http,11,3
2017493,http,8,3
2017492,http,8,3
2017491,http,8,3
2017266,http,6,3
2017267,http,8,3
2017268,http,8,3
2017180,http,4,2
2017179,http,7,3
2017104,http,5,2
2016975,http,5,2
2016551,http,7,3
2017571,http,6,2
2017527,http,20,7
2015663,http,5,1
2013541,http,9,8
2013356,udp,3,2
2012582,http,4,2
2012578,http,6,4
2012576,http,6,4
2005870,tcp,4,0
2005869,tcp,4,0
2005868,tcp,4,0
2005867,tcp,4,0
2005866,tcp,4,0
2005865,tcp,4,0
2005371,http,5,3
2005370,http,5,3
2005369,http,5,3
2005368,http,5,3
2005367,http,5,3
2005366,http,5,3
2004735,tcp,4,0
2004734,tcp,4,0
2004733,tcp,4,0
2004732,tcp,4,0
2004731,tcp,4,0
2004730,tcp,4,0
2004151,http,4,2
2004150,http,4,2
2004149,http,4,2
2004148,http,4,2
2004146,http,4,2
2017678,http,5,2
2003242,http,3,1
2003494,http,3,1
2003580,http,2,1
2007669,http,4,2
2007798,http,4,3
2007867,http,8,6
2008452,http,7,6
2001841,udp,1,0
2017072,http,4,1
2016776,http,4,1
2017703,http,8,4
2017695,http,5,1
2017415,http,7,3
2016900,http,5,2
2016901,http,5,2
2016057,http,4,1
2017654,http,3,1
2014443,http,3,1
2017795,http,5,2
2017809,http,3,1
2015654,http,11,5
2017837,http,9,5
2017850,http,5,1
2017883,http,9,5
2017733,tcp,3,1
2017901,http,5,1
2017902,http,8,4
2017904,http,6,3
2002812,http,6,5
2006385,http,8,7
2007756,http,15,7
2007828,http,8,6
2008061,http,8,3
2008091,http,12,5
2008213,http,4,3
2008354,tcp,12,5
2008469,http,9,7
2013994,http,5,4
2014015,http,5,4
2017953,http,7,4
2017954,http,6,3
2017955,http,6,3
2017956,http,6,3
2016853,http,9,3
2017958,tcp,5,2
2010789,http,6,5
2017961,tcp,5,1
2017977,tcp,13,4
2017978,tcp,5,2
2017979,tcp,5,2
2017981,tcp,5,2
2017732,http,5,3
2017985,http,4,1
2017986,http,4,1
2017569,http,6,3
2017729,http,10,5
2017984,http,3,1
2017989,http,4,1
2011863,http,12,5
2018006,http,3,1
2018009,tcp,3,1
2014373,udp,7,1
2014374,udp,7,1
2014375,udp,7,1
2018111,http,6,4
2014844,http,6,1
2014845,http,5,1
2018151,http,14,6
2017258,http,5,2
2018180,http,14,5
2018251,http,8,6
2018020,tcp,2,1
2003519,tcp,5,3
2018322,tcp,13,4
2018327,http,3,1
2018328,tcp,6,2
2018329,http,3,1
2018346,http,19,7
2016358,http,5,4
2002932,http,13,5
2009971,udp,5,1
2018387,http,20,7
2015709,http,7,2
2014629,http,4,1
2016857,http,7,2
2000041,tcp,3,2
2000042,tcp,3,2
2000043,tcp,2,1
2017947,http,8,3
2013344,http,5,4
2003542,http,7,6
2017659,http,3,2
2017658,http,3,2
2001040,http,3,1
2102710,tcp,4,1
2102716,tcp,4,1
2102787,tcp,4,1
2102794,tcp,4,1
2102803,tcp,4,1
2006384,http,5,4
2018418,tcp,12,4
2018437,http,4,1
2018450,tcp,2,1
2017348,http,4,2
2014964,http,2,1
2014965,http,2,1
2000016,tcp,10,2
2018473,http,6,3
2008036,http,4,3
2018476,tcp,8,2
2018498,http,5,3
2018424,http,8,7
2018509,http,4,1
2018510,http,4,1
2018511,http,4,1
2009679,tcp,5,2
2009680,tcp,5,2
2009681,tcp,5,2
2009682,tcp,5,2
2009683,tcp,5,2
2009684,tcp,5,2
2008770,tcp,10,2
2008771,tcp,10,2
2008772,tcp,10,2
2000381,udp,2,1
2018611,tcp,13,3
2016059,http,4,1
2002166,http,2,1
2018505,http,4,1
2018665,http,7,4
2018847,http,4,1
2018848,udp,5,2
2012330,http,2,1
2018903,tls,6,2
2018703,tls,7,2
2006435,ssh,3,0
2018689,ssh,3,0
2018921,http,3,1
2017346,http,5,2
2016341,http,6,3
2018950,http,3,1
2018954,http,3,1
2018955,http,3,1
2018956,http,3,1
2018957,http,3,1
2014527,http,3,1
2000339,tcp,3,1
2000338,tcp,3,1
2003138,tcp,3,1
2003139,tcp,3,1
2003140,tcp,3,1
2003141,tcp,3,1
2003142,tcp,3,1
2003143,tcp,3,1
2003144,tcp,3,1
2007963,tcp,3,1
2009037,tcp,5,1
2007962,tcp,7,2
2007964,tcp,3,1
2007970,tcp,5,1
2008223,tcp,5,1
2008224,tcp,5,1
2008254,tcp,4,1
2008334,tcp,9,2
2008007,tcp,6,1
2008008,tcp,5,1
2008006,tcp,7,1
2008033,tcp,5,2
2008035,http,4,3
2008065,http,6,2
2008076,http,2,1
2008081,tcp,3,2
2008219,tcp,9,2
2008251,tcp,2,1
2008269,tcp,5,1
2008270,tcp,4,1
2008326,http,8,7
2008359,http,4,3
2008435,tcp,3,1
2008437,tcp,11,4
2008436,tcp,4,1
2008516,tcp,5,2
2008533,udp,2,1
2008730,tcp,6,1
2008731,tcp,9,2
2000040,tcp,2,1
2000047,tcp,3,1
2000594,tcp,2,0
2018597,tcp,3,1
2001056,tcp,2,1
2001057,tcp,2,1
2001233,ip,1,1
2001269,http,3,1
2001273,tcp,16,6
2001337,tcp,6,3
2001338,tcp,2,1
2001455,http,3,2
2001548,tcp,4,1
2001609,tcp,5,1
2001610,tcp,5,1
2001611,tcp,5,1
2001679,tcp,4,2
2001712,tcp,6,1
2001713,tcp,3,1
2001714,tcp,9,3
2001815,tcp,5,1
2001910,tcp,3,1
2002323,tcp,5,3
2002322,tcp,5,3
2002324,tcp,5,3
2002325,tcp,4,2
2002390,tcp,4,1
2002389,tcp,3,1
2002703,tcp,4,0
2002743,http,6,1
2002741,http,11,2
2002757,http,11,2
2002758,tcp,7,0
2002742,tcp,7,0
2002871,tcp,2,0
2002869,http,2,0
2002937,http,2,0
2003063,http,2,0
2002870,http,2,0
2003070,http,6,0
2003094,tcp,2,1
2003095,tcp,2,1
2003176,tcp,4,1
2003175,tcp,5,1
2003484,http,4,1
2007607,http,3,0
2008192,http,6,0
2008587,tcp,4,1
2008588,tcp,3,1
2010826,tcp,4,1
2010827,tcp,9,2
2010828,tcp,4,1
2010829,tcp,4,1
2009036,http,3,2
2101377,tcp,5,2
2101378,tcp,5,2
2009797,tcp,8,2
2010289,http,4,2
2010290,http,7,4
2010291,http,3,1
2010815,tcp,2,0
2010797,tcp,6,5
2000901,tcp,1,0
2001654,tcp,5,3
2000900,udp,0,0
2001015,tcp,3,1
2011233,tcp,3,1
2011416,http,4,3
2011897,tcp,3,2
2011899,tcp,3,2
